exp,nights,budget,destino,pso_num_particles,pso_alpha,pso_beta,pso_gamma,pso_fitness,aco_num_ants,aco_evaporation,aco_alpha,aco_beta,aco_gamma,aco_fitness
258,5,343,Santa Maria,37,0.48002673714792143,0.937227922607455,1.5827453402446237,-0.48835523305759376,36,0.20539621266803865,0.8923263721168884,0.5788023783799636,1.528871249503148,0.7681031923170303
259,6,1144,Camagüey,47,1.3780866072088045,0.7326629794477367,0.8892504133434587,0.4195138631699048,33,0.23709282164295564,1.0107450491359338,1.4759883970971759,0.5132665537668901,-0.09738149343632263
260,4,222,Holguín,26,1.0445411506513669,1.248447631708879,0.7070112176397543,-0.441866672914337,16,0.19205305325627986,1.135481538251215,1.2485507561503955,0.6159677055983895,0.27160160269184497
261,6,968,Varadero,33,1.2625535228957847,1.2203532569046385,0.5170932201995767,0.39751508292345894,20,0.7865502731274748,0.8155913961769378,1.3292802209003232,0.8551283829227391,-0.43891681229774215
262,10,502,Camagüey,45,0.9812143713461602,1.4270477290622636,0.5917378995915762,-0.15053769319023302,40,0.49518254749003365,0.9226878800525989,0.6968635272523929,1.3804485926950083,0.334971652249376
263,5,460,Santa Maria,50,0.9096622227673161,0.7478842451383168,1.3424535320943671,0.724271198620353,41,0.19415410163538183,0.7986492298312826,1.099840638408125,1.1015101317605924,0.5212119516742781
264,10,842,Camagüey,41,1.1573455551832996,0.6782234088172245,1.164431035999476,0.32140421656651746,12,0.2331537550977566,0.9822338922676851,0.9665305591075248,1.05123554862479,0.6344711750106218
265,10,503,Camagüey,25,0.9331445655507384,0.8035389195239517,1.26331651492531,0.6806037622717822,47,0.3520221237195882,1.1594115360173793,1.3254035156959862,0.5151849482866343,0.9258602557185271
266,10,1407,Varadero,40,1.124354209998322,1.032938073847579,0.8427077161540988,0.6613420253248641,39,0.35393141229796166,1.266499820382773,0.7292090379451863,1.004291141672041,0.7951987945947911
267,7,236,Santa Maria,29,0.7765025891488903,1.278866059680813,0.9446313511702966,0.13720204766897953,29,0.6044751316636199,0.8010800719654056,0.856627055038992,1.3422928729956023,0.5588948182460204
268,8,710,Cienfuegos,23,1.029639949226276,1.002057510936581,0.9683025398371431,0.8078565967051011,45,0.11884870491585016,1.5849747221818775,0.8263982737513009,0.5886270040668214,1.223707717263276
269,6,863,Ciego de Ávila,28,1.0196364338556372,0.9177053131896397,1.062658252954723,0.022430664273198897,26,0.4199623891533254,1.1691478453679554,0.7978806031419674,1.0329715514900772,0.7365383336430784
270,4,827,Cienfuegos,31,0.7137340400728779,1.29428581437833,0.991980145548792,-0.7297819440966359,38,0.7425491603720119,1.370783334879487,0.8044430874022088,0.8247735777183042,0.2940795227926227
271,5,538,Camagüey,50,1.582348066351564,0.9729949480962593,0.44465698555217675,0.8942118151614713,41,0.5434929333118262,1.4411841406082795,0.7408687859535716,0.8179470734381489,0.5209753429390218
272,4,544,Ciego de Ávila,49,1.143814559136569,0.8793199927907449,0.9768654480726858,0.1147852476666319,23,0.8475320954900962,0.47516411774209133,1.198097458452618,1.3267384238052906,0.030050510886629467
273,4,886,Matanzas,44,0.5784246278742905,0.6995952723247837,1.7219800998009254,-0.4813213522176899,14,0.20985177551027398,0.6423408819423864,1.2402448649883988,1.1174142530692148,0.24735844086327846
274,3,1268,Santa Maria,27,1.0448629299581351,1.1805070055508065,0.7746300644910581,0.4496303830500889,45,0.5597706393087049,0.9610924623855202,1.2414912510652647,0.7974162865492149,0.2425439486104023
275,6,1328,Holguín,42,1.0880682682717506,0.797499293693169,1.1144324380350803,0.6798803270319167,43,0.46557391781716895,0.7340615484776088,0.8402637285636986,1.4256747229586926,0.38015489842396394
276,4,1259,La Habana,46,1.4000200671969925,0.7801324013497853,0.8198475314532222,0.7818305792808398,32,0.7901634761570683,1.3881757358680158,0.4627851926737343,1.1490390714582497,1.2622477922833262
277,4,446,Matanzas,25,0.9910991966793665,0.9514942691260379,1.0574065341945957,0.5810540570384177,10,0.6678890027281158,0.9947389350521262,1.1116095399668608,0.8936515249810131,0.5252854044756208
278,9,1031,Ciego de Ávila,39,0.9221128934452124,1.0268129779310955,1.051074128623692,0.08887713111849341,22,0.14675042423311346,1.2529370191497433,0.6403963053001782,1.1066666755500785,0.879097720153762
279,9,780,Holguín,36,1.348011809639921,0.9229521689456311,0.7290360214144477,0.8545838924312306,21,0.31671258114457335,1.6506554805700449,0.4801629231375647,0.8691815962923903,1.501420694824104
280,5,1441,Matanzas,34,1.5113272498562011,0.7491930779512773,0.7394796721925215,1.3763825326801873,48,0.17818688673349747,1.082941214287637,0.9594123961694258,0.9576463895429375,0.5651245895872757
281,6,1393,Ciego de Ávila,43,1.312645524555667,1.0892025917713646,0.5981518836729682,0.34717212478660087,29,0.5074560911131136,1.4216108152209967,0.8692192378564794,0.7091699469225237,0.8887183607433092
282,5,282,Holguín,34,1.2821715823204523,1.085006655392193,0.6328217622873548,0.17541938666307244,47,0.1587961916503371,0.7754386741212431,1.0516646356958272,1.1728966901829299,0.39537684065917755
283,3,1182,Ciego de Ávila,50,0.4033409835546253,1.4019695039377527,1.1946895125076222,0.06208365971772395,19,0.5822529214704507,1.6023327084792809,0.6053345274663228,0.7923327640543961,1.1828883114947422
284,9,1092,Cienfuegos,46,0.480471014658244,1.7604573310476384,0.7590716542941177,-0.9599724228916012,16,0.37521450712668414,1.243788720515144,1.2161957355186737,0.5400155439661821,0.7646691959197548
285,3,1373,Santa Maria,41,0.9344974790993164,1.4860383233468981,0.5794641975537854,-0.505213742473282,16,0.5104900128654876,1.004389563219176,1.372109398816051,0.6235010379647731,0.1074288430884408
286,5,962,Santa Maria,39,1.3380620806439594,1.0396288139060559,0.6223091054499846,0.23568607077169862,28,0.24470810063645054,0.7380698458600181,1.3017307603711645,0.9601993937688172,-0.09637294924970286
287,7,1146,Santiago,49,0.6733692991899175,1.247919146360075,1.0787115544500072,-0.8776995694023493,37,0.6696405589964176,0.6652010856652849,1.3867663071232463,0.9480326072114688,-0.3167048757409163
288,4,825,Cienfuegos,39,1.418481934414337,0.8731800206102519,0.7083380449754114,0.9111925202053984,23,0.7732482406481496,1.548245081163653,0.8053571628638839,0.6463977559724632,0.8354135052994411
289,5,1001,Santiago,38,0.8971181433125206,1.0751466012632513,1.027735255424228,-0.25795565802760956,16,0.8329768950596314,0.9080351737850981,0.9853752721212469,1.1065895540936548,0.4196176087511026
290,7,1262,Matanzas,47,0.572349180803595,1.5754716686684784,0.8521791505279268,-0.7468360827773384,42,0.564345785198666,0.9477355578390498,0.5478249452736065,1.5044394968873436,0.43167026696909033
291,3,1281,Camagüey,42,1.18912226404228,0.7053271372750155,1.1055505986827043,0.45347989279994255,48,0.20853691816223022,1.293858442854954,1.095518294536482,0.6106232626085638,0.8503245847113376
292,4,846,Varadero,45,0.8628528096191623,1.0226661919861393,1.1144809983946982,-0.24658582489751615,15,0.8156614385922062,1.1709624066517024,1.219954960646365,0.6090826327019325,0.2474577830329594
293,6,551,Santa Maria,50,0.9915409507956502,0.8062435982330604,1.2022154509712897,-0.0023543285037995187,50,0.23007785694123487,0.6272650033843613,1.223545225100719,1.1491897715149197,0.015214766212102215
294,3,334,Varadero,20,1.1384433717857723,0.8822296829040623,0.9793269453101656,0.147087820302113,50,0.6922268551854386,0.6986433950566867,1.0044310845159667,1.2969255204273467,-0.07575327691803624
295,5,1218,Varadero,29,0.9972826704719935,1.3668151811875457,0.635902148340461,0.40183843312296363,49,0.3701128716039811,0.7003402721970481,0.8334629284957568,1.4661967993071952,0.18115189649242058
296,9,1151,Santiago,30,1.2621821131734414,1.0305382875376405,0.7072795992889183,0.9015387929502952,31,0.25497822597061554,1.1418133293624932,1.2377859718927902,0.6204006987447164,0.2214438638960221
297,3,261,Holguín,19,1.3386081233426699,0.850979023438526,0.8104128532188039,0.4900535415663618,45,0.10315129461407951,1.0719649311407686,1.3792432340060234,0.5487918348532078,0.4929610539525733
298,7,1247,Santa Maria,46,0.8417987049849992,0.9881358378449401,1.170065457170061,-0.05646101465505343,33,0.1130952572168577,1.2103977708226135,1.2259140364161922,0.5636881927611944,0.4853948460603492
299,4,1155,Holguín,42,1.2534453723512717,0.8199423812617561,0.9266122463869724,0.7649448412236537,48,0.5239729885066139,0.6640039789355273,1.569508558159071,0.7664874629054017,-0.5077015287934875
300,5,386,Varadero,43,0.714250628476505,1.193246589442213,1.092502782081282,-0.02522279193990251,48,0.5016830955931093,1.0446262521045158,1.184086378881786,0.7712873690136982,-0.08907347235676877
301,5,1389,Cienfuegos,34,1.1442985653500286,1.1211647649930738,0.7345366696568977,0.14413072433938723,42,0.6036557182656285,0.9619681116903485,1.1798694342793181,0.8581624540303331,0.6183399535240041
302,10,1385,Ciego de Ávila,33,0.6973894551981181,1.1468442497537201,1.1557662950481622,-0.6922628204569004,23,0.12541429359986075,0.7624679541783768,1.1734823414763893,1.064049704345234,0.23874219524617074
303,4,235,Varadero,47,1.6435427508910263,0.5554007809307563,0.8010564681782176,1.2403431455037945,27,0.8161955161558094,0.998971255014868,1.1392161003988097,0.8618126445863221,-0.03909031233128879
304,10,1155,Holguín,14,1.0080482924260936,0.8365843075074225,1.155367400066484,-0.36666845790904934,44,0.40967385303993786,0.9343534206982016,0.8822333178949925,1.1834132614068062,0.6687704839847514
305,4,1234,Cienfuegos,15,1.3767082958797423,1.0115506072870326,0.6117410968332249,1.0436213825145106,44,0.6532074537389629,1.4171217913524257,0.9502100588783439,0.6326681497692302,0.8393798645443917
306,6,293,Cienfuegos,48,0.6885493371681792,1.606272684143146,0.7051779786886745,-0.4023584670380131,43,0.6219159660612761,0.7603417225584367,1.413098124782149,0.8265601526594142,0.258928971425699
307,5,715,Santiago,36,0.948486003063776,0.9533192583776421,1.0981947385585817,0.6556689184661058,27,0.18723866278867202,1.1108137032829006,1.0874605763643854,0.8017257203527138,-0.12294027120101458
308,9,1404,Camagüey,28,0.805928598121821,1.020348298033331,1.173723103844848,0.2158168049426498,43,0.5411810162020225,1.1967414983092004,1.1839715222593885,0.6192869794314109,0.49252094450870476
309,8,1445,Ciego de Ávila,22,0.6425042377755168,1.0173782541956962,1.340117508028787,0.4914084574494233,42,0.2485061166627827,0.8420078847113254,1.1432458686188232,1.0147462466698516,0.29886063111965994
310,10,1057,Cienfuegos,31,1.3039448198317813,0.9265440287925053,0.7695111513757135,0.6954681442068524,24,0.5139779012734292,0.8635477147140126,1.6518887295407116,0.48456355574527593,-0.22931204892786006
311,6,1221,La Habana,41,0.5310771318956694,1.0132023512803425,1.455720516823988,-0.42819079759493023,34,0.2701136105618749,1.0768498487681888,1.1771781434058812,0.7459720078259298,0.1305676047479224
312,7,266,Ciego de Ávila,39,0.9038936954712078,1.5517952499368388,0.5443110545919534,0.0015281756841474259,17,0.33823640581251035,1.6219996466347515,0.7854865229416951,0.5925138304235535,0.9041597647636386
313,8,267,La Habana,35,0.4281905190495572,1.1272945796927678,1.4445149012576752,0.27799835703144427,46,0.1792416818337535,0.9480045454701868,0.9329421701446247,1.1190532843851884,-0.038758334940528605
314,4,287,Cienfuegos,10,1.3497529325548454,1.0900078813776706,0.5602391860674838,0.588358842789591,24,0.8785172643475232,1.3945385641198507,1.0364607873236813,0.5690006485564678,0.6549816124853556
315,3,503,Camagüey,29,0.8183508498726226,1.3127218412700568,0.8689273088573207,0.6497912360130433,50,0.29949615703708465,1.369647925569764,0.8290458877868694,0.8013061866433666,0.7847053976977081
316,10,1192,Cienfuegos,27,0.7544835947542282,0.9933512223895551,1.2521651828562166,-0.050670361125010666,13,0.8557661671481327,1.0463113410316367,0.8605987675068448,1.0930898914615184,0.2711549803077584
317,6,1500,Holguín,22,1.0982078602952454,0.7324241316625248,1.1693680080422293,0.3007080365090432,39,0.1679712052442916,1.4378613744040651,0.5572373107593884,1.0049013148365464,0.9782842108911676
318,10,684,Cienfuegos,36,0.7220556191234099,1.2129217563375745,1.0650226245390155,0.008858701324579055,39,0.24564915127925532,0.4638166507859292,1.3133270964111141,1.2228562528029567,0.017691770024856224
319,5,491,Matanzas,13,0.7939776524124085,0.7228260772546986,1.4831962703328927,-0.415713071732839,30,0.5134721517049149,0.8844032453025057,0.9606891173433185,1.1549076373541758,0.0649211799588485
320,6,1067,Santa Maria,10,1.2007620425647414,1.1233817519519855,0.6758562054832733,0.6258353041354514,33,0.33864125038009074,0.8803386803509644,1.0096565396120356,1.110004780037,0.44773389247372075
321,7,728,Holguín,42,0.7367682173084661,0.9990001853594159,1.2642315973321179,-0.4942625338104978,40,0.6869118647307809,0.9297633191955015,0.45652307437857564,1.613713606425923,0.8817465496194282
322,4,993,Santiago,49,0.7972958880379528,1.2260900351634059,0.9766140767986411,0.45147371766542366,32,0.30976854434580386,1.4197947227989298,0.5126081753480619,1.0675971018530084,1.2070139707676588
323,10,1170,Santa Maria,34,0.6422715133850908,1.5162201756380098,0.8415083109768995,-0.7162028977255155,50,0.6096838204918554,1.05026967909173,0.7682946606933353,1.1814356602149347,0.439366355085557
324,7,1279,La Habana,30,1.1059805801366136,1.1131077936859053,0.7809116261774812,0.08892948886206464,29,0.14212236505626247,0.7419506244847147,1.6250138862948287,0.6330354892204567,0.4315900699237163
325,3,206,Santiago,47,0.5940609068366646,1.4704676097403875,0.935471483422948,-0.5894304409016218,50,0.2684941181104226,0.9313374746233365,0.7071648584305427,1.3614976669461207,0.660993517760958
326,5,320,Holguín,31,1.1807123331090874,0.9249949634933644,0.8942927033975482,0.17316755306110043,39,0.4900633015052612,1.2005715935700232,0.7411670420256847,1.0582613644042917,1.0165642911692203
327,3,753,Camagüey,33,0.7063613661827484,1.145554114557627,1.1480845192596247,0.44835368272382337,32,0.43693824290442107,1.175085312727294,0.9519582081150286,0.8729564791576772,0.6830644761272346
328,9,859,Holguín,28,1.0567863027865456,0.9875061379426076,0.955707559270847,0.8215754721064078,35,0.3115179687434404,1.0063771204168794,1.3576769659352954,0.6359459136478249,0.49231794608203167
329,10,1026,Ciego de Ávila,46,1.6289207981312646,0.5494595592977125,0.8216196425710228,1.2353556921127562,36,0.5739580915559421,1.2597123047267393,1.0578524603373138,0.682435234935947,0.8206969876375297
330,10,1308,Santiago,50,1.0502951387477961,1.1555548746181212,0.7941499866340824,-0.11581236595491562,20,0.5703710456226003,1.3328269602379963,0.7913533930723684,0.8758196466896355,1.0612488639790698
331,9,412,Camagüey,38,1.6295316718284651,0.5651902125844694,0.8052781155870654,1.0557828858947038,21,0.44414957031118296,1.5430519877307678,1.0545173580275597,0.4024306542416722,0.8026487582894444
332,10,1254,Matanzas,46,0.9054358170528157,1.0266247251505367,1.067939457796648,-0.176468507339558,38,0.36326481763935214,0.8008368022708771,1.3085562027229196,0.8906069950062038,-0.4185320048827704
333,6,396,Camagüey,49,1.144002858102972,0.6171304059912588,1.238866735905769,0.8240007486511571,34,0.6572029837971641,1.3692156910474393,0.7531137282528318,0.8776705806997285,1.2152333302522507
334,10,1389,Santa Maria,30,1.5664380634935358,0.5378457361524174,0.8957162003540472,1.1610080723669156,45,0.1164909242609852,0.8298595692043196,0.8724179709063492,1.2977224598893309,0.4688590295189337
335,5,1338,Ciego de Ávila,25,1.5884618015593885,0.6231423898109124,0.7883958086296988,1.3048245758523525,30,0.40046083585556247,1.6197169660216277,0.8291538307901378,0.5511292031882343,0.8275317773686298
336,4,661,Matanzas,43,0.5088922043569788,0.9954228361927656,1.4956849594502555,-0.46293204107764285,40,0.34743063138052455,0.6270028230692495,0.6121362759253165,1.7608609010054337,0.26646013993711526
337,3,720,Ciego de Ávila,19,0.9450189611682203,0.8282804433521522,1.2267005954796275,0.3500093365560619,37,0.2508189021517623,0.9510737094889294,1.0504249000478953,0.9985013904631755,0.055671193883586434
338,10,974,Santiago,21,0.5117840805179501,1.0194601513506234,1.4687557681314265,0.24971206217588754,48,0.15246128919196084,1.0901549436200448,0.7932928634410689,1.1165521929388862,0.5823996047697324
339,3,880,Holguín,42,0.9174730429343523,1.3098001427152832,0.7727268143503644,0.4191919121424599,39,0.6529208701409998,0.8027968746443982,1.5728121185699635,0.6243910067856383,0.5001174220329299
340,4,819,Cienfuegos,24,1.5059034601997834,0.5079644544533343,0.9861320853468823,0.8592150701556632,48,0.22944441574622615,1.1730791022956184,1.111068762033633,0.7158521356707485,0.5586536845572476
341,8,796,Matanzas,43,1.6282550790297907,0.6414498784735805,0.7302950424966285,0.7459836779868638,37,0.40345444957821497,1.3444076025369402,1.2778956924041693,0.37769670505889025,0.4504895053903484
342,5,867,La Habana,42,0.8777067307319444,1.2108402396850368,0.9114530295830188,-0.1423484696741134,12,0.1031888948402406,1.1242629278804253,0.8341997412468926,1.041537330872682,0.6740014052289561
343,4,580,Santiago,48,1.210517572556276,0.42906011893720736,1.3604223085065166,0.5346381190179103,49,0.8556104647140164,0.5576942708046342,1.1404900742073636,1.3018156549880024,0.15531629534007374
344,9,233,Holguín,33,1.0699364599602337,0.5664412963430377,1.363622243696728,0.39509113223155157,46,0.3319302974591225,0.9694885071020719,1.493009259541274,0.537502233356654,0.3058800273990096
345,6,1178,Ciego de Ávila,34,0.8493428126741942,1.1511945851841143,0.9994626021416917,0.3011077979911413,29,0.7845667087841326,1.1947637854839173,0.9520584890775106,0.853177725438572,0.39591843478435296
346,8,1102,Santa Maria,32,0.9812558094904357,0.9692439574872942,1.04950023302227,0.577330059317405,36,0.6405171744978218,0.7262259518847568,1.2587583088258687,1.0150157392893744,-0.016396063019725515
347,5,767,Santa Maria,36,0.9630735706300596,0.9070995716547039,1.1298268577152366,0.6837369676057599,34,0.5552488728299323,1.1480369948849076,1.4205016246705446,0.43146138044454785,0.710362185834879
348,10,1283,Santiago,49,0.9468681803619717,1.533421378938656,0.5197104406993721,-0.2739963407337088,44,0.8966160148646306,0.6830754906207847,1.1249643009091745,1.1919602084700414,0.1722518932337006
349,8,423,Holguín,14,0.8215236819137677,0.8005981424205422,1.37787817566569,0.5687032158862281,19,0.3559529225003124,1.1115468376599646,1.1624377359147844,0.726015426425251,0.6091319915942888
350,5,974,Santa Maria,30,0.5048920285514625,1.6458785601999653,0.8492294112485723,-0.22156011976027923,33,0.7021762900449162,1.1687974735985254,1.0750428282845148,0.75615969811696,0.47533115055078184
351,7,1245,Matanzas,28,0.5245488166915395,0.6894019881623915,1.7860491951460693,0.4494778197954533,20,0.2927531600685169,1.4262519388515826,0.6022787929368515,0.9714692682115657,1.3177184225817336
352,6,874,Matanzas,16,0.5906856550336734,1.1345932955763554,1.2747210493899712,0.034024734939144985,39,0.17557368275039265,0.8201343876014288,1.09597146043645,1.0838941519621212,0.35676466074105123
353,10,737,La Habana,38,1.0989803166195635,1.1067101792112541,0.7943095041691822,0.6695800526874588,23,0.3314413571334166,1.5034869813026885,0.717677910124731,0.7788351085725803,1.0735071866868147
354,10,986,Holguín,46,0.7506690452056591,1.4050971721393741,0.8442337826549667,-0.6560078949078565,39,0.22577204772714882,0.7333647791358225,1.1399205734344213,1.126714647429756,0.4175163318448924
355,6,580,La Habana,42,1.2273238718815414,0.7943204563626349,0.978355671755824,0.011343921731249984,41,0.3095280984845443,0.7843807141476258,1.2706987145613455,0.9449205712910288,0.2670226664780026
356,4,280,Santiago,37,0.9870601686824618,1.2622326598723628,0.7507071714451757,0.17422012261198716,47,0.4954917098664655,1.0126730496831864,1.1030479329173397,0.8842790173994742,0.6031025091906721
357,4,1088,Camagüey,48,1.4941116578695788,0.8698625427769487,0.6360257993534723,0.44301100359386536,27,0.23261946174450002,1.1875571802920226,0.40931769881286956,1.403125120895108,1.143721282159453
358,6,384,Santa Maria,39,0.5976970762347987,1.2308690563399303,1.171433867425271,-0.6523056817349349,35,0.1927498190325767,0.36149966674989475,1.3721862699784866,1.2663140632716186,-0.11605216506182714
359,10,1310,Camagüey,47,1.164994236153019,0.5498229348768211,1.28518282897016,0.19354836467517644,48,0.33410097633662705,0.8948109549354208,1.1648430355832862,0.940346009481293,0.4655640472016926
360,5,316,Matanzas,48,0.9728534900165691,1.247545865599535,0.7796006443838955,0.04614299230362154,49,0.13395879419302972,0.9565334709424772,1.1289945534268158,0.914471975630707,0.6183503507508957
361,5,432,La Habana,36,0.8502431479755185,1.009320827645688,1.1404360243787937,0.4208653714232745,48,0.8979937525694699,1.1983864497334773,1.0690017420207676,0.7326118082457553,0.3073968401449897
362,3,817,Camagüey,48,1.502973729294361,0.9198508750735183,0.5771753956321205,0.711980059873562,10,0.31672928259416144,0.6311902179404129,1.2808362853946544,1.0879734966649326,-0.202069455185519
363,9,1047,Holguín,49,0.8437733555605148,0.709964552239507,1.4462620921999783,-0.029560078814471258,44,0.5013830034662724,1.1377765476053698,0.45939026554006035,1.40283318685457,0.6895909226882377
364,6,482,Holguín,41,1.3716137408684472,0.6697508088691564,0.9586354502623965,1.2372605194303015,37,0.5377081983429405,0.7486502677918635,1.1971102646970326,1.0542394675111038,0.3183474959451238
365,5,245,Santiago,36,0.9290894359396278,0.9303696443931421,1.14054091966723,-0.2838381471634946,44,0.8596527556257002,0.6989770241168667,1.3984186619095234,0.9026043139736102,0.41041367653716115
366,9,887,Varadero,42,1.036530294633204,1.0110927557293385,0.9523769496374573,0.8667176554624264,25,0.46890171353733745,1.118810788352101,1.0680166429161562,0.8131725687317429,0.8352665468699356
367,9,736,Santa Maria,47,0.6480942209177977,1.2822799886246201,1.0696257904575819,0.19032286595241604,34,0.7390957754423807,1.6824902528047552,0.8015196020401932,0.5159901451550516,1.3095396389780465
368,9,894,Santiago,41,0.8195833250282711,0.8185371588090332,1.3618795161626953,0.47489135529425947,41,0.2614276715318308,0.8079345857712644,0.7429775913001991,1.4490878229285367,0.7436539001504829
369,8,1028,Varadero,31,1.0483768116675547,1.3365632239395302,0.6150599643929148,0.11505574543874138,45,0.6815442160193028,1.1763979365278854,0.639497493251121,1.184104570220994,0.7562034114147552
370,10,1078,Matanzas,10,1.5457623198277823,0.7492237614591999,0.7050139187130177,1.243963087684759,19,0.3143260184582426,1.1154609050486357,0.6917220881736585,1.1928170067777055,0.7147764035835407
371,9,1458,Holguín,31,1.10569001410743,1.0307976148271192,0.8635123710654511,0.76911448490469,48,0.6273436978921428,0.7333663326194243,1.1835730870981302,1.0830605802824456,0.2886177880710495
372,3,209,Varadero,15,1.343005600042246,0.9378905384690952,0.7191038614886589,-0.028996153459256435,23,0.2628566137717001,1.3356014352313024,1.0013248074033496,0.663073757365348,0.5917929688248931
373,8,1335,Ciego de Ávila,42,1.1687980567133833,0.515163511087246,1.3160384321993708,0.49723127077204465,45,0.5129940190535349,1.0147781031751049,0.7136332630444263,1.271588633780469,0.7703831500776986
374,4,825,Camagüey,47,0.5162873279469191,1.435181926164173,1.0485307458889082,-0.5989467447023182,23,0.25840913088281586,1.078463122838841,1.2093652239106487,0.7121716532505102,0.5025340485955605
375,9,543,La Habana,47,0.5383965399081543,1.5678378181188743,0.8937656419729714,-0.3670793240955054,21,0.6518890005213955,0.8806984456490291,1.108951878942631,1.01034967540834,0.39758245784998286
376,3,459,La Habana,22,1.461902768560957,0.9140173392873622,0.6240798921516809,0.15857941061722505,35,0.5713123663069001,1.0521196601407783,1.1347378657289975,0.8131424741302242,0.3043517090837784
377,7,477,Matanzas,23,0.9683609118800992,1.289639811994964,0.7419992761249369,0.6406425093682747,16,0.35607195348319853,1.2483653856563075,0.5868438487076071,1.1647907656360852,1.1759019730937217
378,3,1228,La Habana,48,0.6806112681923113,1.1433204898987732,1.1760682419089152,-0.0573897828533525,35,0.4468326168272302,0.399765127907934,1.2704748900744391,1.3297599820176267,-0.31992907938164883
379,7,265,Varadero,38,1.1909295629408116,1.0024484302303622,0.8066220068288263,0.4372858675146838,39,0.14540203276689045,1.0019200960312615,1.0598497809416205,0.9382301230271182,0.5853459043143836
380,8,747,Santiago,22,1.024263354210642,1.372610635646402,0.6031260101429561,0.7645004812280971,33,0.7380343279164724,0.9130580979259367,1.0022833606850592,1.0846585413890037,0.02880482255140171
381,10,1462,Matanzas,24,0.9762694817090427,0.9478694828355799,1.0758610354553773,-0.11872471259286299,23,0.8145731754761435,0.8475955333361355,1.1462337302739167,1.006170736389948,0.13225084082418626
382,9,1356,Matanzas,46,1.1238567859658237,0.9294728370792792,0.9466703769548973,0.19925241004287358,33,0.47793538420299386,1.0144227263747931,1.2240382125770208,0.7615390610481858,0.627884343455734
383,8,1415,Santiago,50,1.0820601659072338,1.0393335895893332,0.8786062445034334,-0.013546444570325611,15,0.5377120038757651,1.5460246089951502,0.5233157787027717,0.9306596123020778,1.161899747510684
384,4,328,Holguín,49,0.9752229151764971,0.6901056774968921,1.334671407326611,-0.03513639232770438,40,0.5100752697323179,0.7862409134919548,1.4609328167343911,0.7528262697736543,0.45064894848621195
385,4,732,Varadero,18,0.590298485808923,1.7188337893243086,0.6908677248667682,-0.666687997242649,21,0.8222051214094769,0.864135050586704,1.2368071869441568,0.8990577624691388,0.39506679808752926
386,7,213,Varadero,42,0.871496124848807,1.4658190145561876,0.6626848605950058,-0.4796448885423064,46,0.8256414842858592,1.123440576655214,0.83377736489185,1.042782058452936,0.5996395053091579
387,8,498,Santa Maria,19,0.9724822727043546,1.4551601007247656,0.5723576265708796,-0.18487367387664844,41,0.5900513243481665,0.6749867432926967,1.475834978612573,0.8491782780947303,-0.17507347149236074
388,9,439,Camagüey,48,1.2310717038369872,0.6954907494295077,1.073437546733505,0.4638570522619223,50,0.33941580191617904,1.3683975187048965,0.43927772147973504,1.1923247598153686,0.9609841558035646
389,6,646,Varadero,49,1.3267423576239779,1.0081183797915987,0.665139262584423,0.48696144290019094,49,0.1896180630795642,1.504753489806153,0.8009771683904869,0.69426934180336,1.318479729715342
390,10,1429,Camagüey,48,1.1864112323343854,0.8478238236334734,0.9657649440321412,0.18762150598142024,28,0.3932493497502424,1.0281471947011083,0.6228707212800492,1.348982084018843,0.6277950642539198
391,7,1134,Ciego de Ávila,23,0.8256566638495223,1.1867927058476018,0.9875506303028759,-0.25861332861187547,38,0.6418842481995896,0.8239962265314448,1.1865513206005909,0.9894524528679643,0.548054058949912
392,4,1377,Matanzas,45,1.0191926320202345,0.8822228380974847,1.098584529882281,0.09701468970596773,29,0.22486105530130793,0.661999931786361,1.2581805451355172,1.0798195230781218,0.14283935518570212
393,10,788,Varadero,34,0.7788523604949686,1.1883383790684166,1.032809260436615,0.37454052806794014,36,0.49299197746905865,1.2712076834087618,0.9283397315285403,0.800452585062698,0.6320925024798296
394,4,1070,Cienfuegos,43,0.5378259757061988,1.7416125652330534,0.7205614590607479,-0.1585228485456454,42,0.2637753929372625,1.3273395879505414,0.8408187289926223,0.8318416830568361,0.7478403990279878
395,8,940,Cienfuegos,26,0.5162385647864495,1.5670629571091756,0.9166984781043749,-0.4119194055320605,33,0.8799214593188369,0.8742803745784093,1.5573391312472054,0.5683804941743854,0.4334398195180298
396,3,788,Santa Maria,42,1.2119780750631142,0.9007420271360703,0.8872798978008154,0.7326548090733794,36,0.19640848515533688,0.5653752633992781,1.4579197486251452,0.9767049879755765,-0.7973452881021303
397,8,1323,La Habana,43,0.9690053181563799,0.8425935256942516,1.1884011561493681,0.18912672213289128,50,0.5665026754487843,0.8204770217835053,0.9213686054779601,1.2581543727385347,0.37421248199917906
398,8,429,Cienfuegos,42,1.0106843384569797,0.5591819287956745,1.4301337327473458,0.4853505761405609,33,0.7459154507024476,1.6865591005983593,0.6666400382163316,0.6468008611853093,1.229991459688646
399,8,1321,Cienfuegos,42,1.0942538037092264,1.449361810507231,0.45638438578354246,0.7277485182936048,42,0.1200768600606101,0.4930786410805292,1.4765242641271101,1.0303970947923604,0.11699526591436238
400,6,476,Ciego de Ávila,43,1.1834276753590098,1.1631976853618053,0.6533746392791848,-0.5445043382650563,36,0.1836165995052003,0.8502171830148754,0.9869827238160179,1.1628000931691065,0.0944273227822161
